id,code,country_id,country_code,state_id,state_code,city_id,locality_name,type,latitude,longitude,source,wikiDataId,created_at,updated_at,flag
277158,010100,37,KH,3984,1,,"Mongkol Borei District Post Office, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277159,010101,37,KH,3984,1,,"Banteay Neang Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277160,010102,37,KH,3984,1,,"Bat Trang Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277161,010103,37,KH,3984,1,,"Chamnaom Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277162,010104,37,KH,3984,1,,"Kouk Ballangk Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277163,010105,37,KH,3984,1,,"Koy Maeng Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277164,010106,37,KH,3984,1,,"Ou Prasat Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277165,010107,37,KH,3984,1,,"Phnum Touch Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277166,010108,37,KH,3984,1,,"Rohat Tuek Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277167,010109,37,KH,3984,1,,"Ruessei Kraok Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277168,010110,37,KH,3984,1,,"Sambuor Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277169,010111,37,KH,3984,1,,"Soea Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277170,010112,37,KH,3984,1,,"Srah Reang Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277171,010113,37,KH,3984,1,,"Ta Lam Commune, Mongkol Borei District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277172,010201,37,KH,3984,1,,"Nam Tau Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277173,010202,37,KH,3984,1,,"Poy Char Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277174,010203,37,KH,3984,1,,"Ponley Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277175,010204,37,KH,3984,1,,"Spean Sraeng Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277176,010205,37,KH,3984,1,,"Srah Chik Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277177,010206,37,KH,3984,1,,"Phnum Dei Commune, Phnom Srok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277178,010301,37,KH,3984,1,,"Chhnuor Mean Chey Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277179,010302,37,KH,3984,1,,"Chob Vari Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277180,010303,37,KH,3984,1,,"Phnum Lieb Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277181,010304,37,KH,3984,1,,"Prasat Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277182,010305,37,KH,3984,1,,"Preah Netr Prea Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277183,010306,37,KH,3984,1,,"Rohal Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277184,010307,37,KH,3984,1,,"Tean Kam Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277185,010308,37,KH,3984,1,,"Tuek Chour Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277186,010309,37,KH,3984,1,,"Bos Sbov Commune, Prea Netr Preah District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277187,010401,37,KH,3984,1,,"Changha Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277188,010402,37,KH,3984,1,,"Koub Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277189,010403,37,KH,3984,1,,"Kuttasat Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277190,010404,37,KH,3984,1,,"Samraong Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277191,010405,37,KH,3984,1,,"Souphi Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277192,010406,37,KH,3984,1,,"Soengh Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277193,010407,37,KH,3984,1,,"Ou Beichoan Commune, Ou Chrov District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277194,010501,37,KH,3984,1,,"Banteay Chhmar Commune, Thma Puok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277195,010502,37,KH,3984,1,,"Kouk Romiet Commune, Thma Puok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277196,010503,37,KH,3984,1,,"Phum Thmei Commune, Thma Puok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277197,010504,37,KH,3984,1,,"Thma Puok Commune, Thma Puok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
277198,010505,37,KH,3984,1,,"Kouk Kakthen Commune, Thma Puok District",full,,,cambodia-post-via-seanghay,,2026-04-28T06:49:07,2026-04-28T06:49:07,1
