id,code,country_id,country_code,state_id,state_code,city_id,locality_name,type,latitude,longitude,source,wikiDataId,created_at,updated_at,flag
104495,01001,207,ES,5093,VI,,Alegría-Dulantzi,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104496,01002,207,ES,5093,VI,,Amurrio,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104497,01003,207,ES,5093,VI,,Aramaio,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104498,01004,207,ES,5093,VI,,Artziniega,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104499,01006,207,ES,5093,VI,,Armiñón,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104500,01008,207,ES,5093,VI,,Arratzua-Ubarrundia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104501,01009,207,ES,5093,VI,,Asparrena,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104502,01010,207,ES,5093,VI,,Ayala/Aiara,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104503,01011,207,ES,5093,VI,,Baños de Ebro/Mañueta,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104504,01013,207,ES,5093,VI,,Barrundia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104505,01014,207,ES,5093,VI,,Berantevilla,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104506,01016,207,ES,5093,VI,,Bernedo,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104507,01017,207,ES,5093,VI,,Campezo/Kanpezu,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104508,01018,207,ES,5093,VI,,Zigoitia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104509,01019,207,ES,5093,VI,,Kripan,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104510,01020,207,ES,5093,VI,,Kuartango,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104511,01021,207,ES,5093,VI,,Elburgo/Burgelu,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104512,01022,207,ES,5093,VI,,Elciego,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104513,01023,207,ES,5093,VI,,Elvillar/Bilar,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104514,01027,207,ES,5093,VI,,Iruraiz-Gauna,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104515,01028,207,ES,5093,VI,,Labastida/Bastida,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104516,01030,207,ES,5093,VI,,Lagrán,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104517,01031,207,ES,5093,VI,,Laguardia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104518,01032,207,ES,5093,VI,,Lanciego/Lantziego,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104519,01033,207,ES,5093,VI,,Lapuebla de Labarca,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104520,01034,207,ES,5093,VI,,Leza,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104521,01036,207,ES,5093,VI,,Laudio/Llodio,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104522,01037,207,ES,5093,VI,,Arraia-Maeztu,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104523,01039,207,ES,5093,VI,,Moreda de Álava/Moreda Araba,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104524,01041,207,ES,5093,VI,,Navaridas,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104525,01042,207,ES,5093,VI,,Okondo,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104526,01043,207,ES,5093,VI,,Oyón-Oion,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104527,01044,207,ES,5093,VI,,Peñacerrada-Urizaharra,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104528,01046,207,ES,5093,VI,,Erriberagoitia/Ribera Alta,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104529,01047,207,ES,5093,VI,,Ribera Baja/Erribera Beitia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104530,01049,207,ES,5093,VI,,Añana,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104531,01051,207,ES,5093,VI,,Agurain/Salvatierra,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104532,01052,207,ES,5093,VI,,Samaniego,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104533,01053,207,ES,5093,VI,,San Millán/Donemiliaga,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104534,01054,207,ES,5093,VI,,Urkabustaiz,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104535,01055,207,ES,5093,VI,,Valdegovía/Gaubea,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104536,01056,207,ES,5093,VI,,Harana/Valle de Arana,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104537,01057,207,ES,5093,VI,,Villabuena de Álava/Eskuernaga,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104538,01058,207,ES,5093,VI,,Legutio,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104539,01059,207,ES,5093,VI,,Vitoria-Gasteiz,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104540,01060,207,ES,5093,VI,,Yécora/Iekora,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104541,01061,207,ES,5093,VI,,Zalduondo,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104542,01062,207,ES,5093,VI,,Zambrana,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104543,01063,207,ES,5093,VI,,Zuia,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104544,01901,207,ES,5093,VI,,Iruña Oka/Iruña de Oca,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104545,01902,207,ES,5093,VI,,Lantarón,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104546,02001,207,ES,5109,AB,,Abengibre,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104547,02002,207,ES,5109,AB,,Alatoz,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104548,02003,207,ES,5109,AB,,Albacete,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104549,02004,207,ES,5109,AB,,Albatana,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104550,02005,207,ES,5109,AB,,Alborea,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104551,02006,207,ES,5109,AB,,Alcadozo,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104552,02007,207,ES,5109,AB,,Alcalá del Júcar,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104553,02008,207,ES,5109,AB,,Alcaraz,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104554,02009,207,ES,5109,AB,,Almansa,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104555,02010,207,ES,5109,AB,,Alpera,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104556,02011,207,ES,5109,AB,,Ayna,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104557,02012,207,ES,5109,AB,,Balazote,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104558,02013,207,ES,5109,AB,,Balsa de Ves,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104559,02014,207,ES,5109,AB,,"Ballestero, El",full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104560,02015,207,ES,5109,AB,,Barrax,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104561,02016,207,ES,5109,AB,,Bienservida,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104562,02017,207,ES,5109,AB,,Bogarra,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104563,02018,207,ES,5109,AB,,Bonete,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104564,02019,207,ES,5109,AB,,"Bonillo, El",full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104565,02020,207,ES,5109,AB,,Carcelén,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104566,02021,207,ES,5109,AB,,Casas de Juan Núñez,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104567,02022,207,ES,5109,AB,,Casas de Lázaro,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104568,02023,207,ES,5109,AB,,Casas de Ves,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104569,02024,207,ES,5109,AB,,Casas-Ibáñez,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104570,02025,207,ES,5109,AB,,Caudete,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
104571,02026,207,ES,5109,AB,,Cenizate,full,,,ine,,2026-04-28T06:49:00,2026-04-28T06:49:00,1
