id,code,country_id,country_code,state_id,state_code,city_id,locality_name,type,latitude,longitude,source,wikiDataId,created_at,updated_at,flag
600345,1101,66,SV,4133,SS,,"San Salvador, San Salvador Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600346,1115,66,SV,4133,SS,,"San Marcos, San Salvador Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600347,1116,66,SV,4133,SS,,"Soyapango, San Salvador Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600348,1117,66,SV,4133,SS,,"Ilopango, San Salvador Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600349,1118,66,SV,4133,SS,,"Ciudad Delgado, San Salvador Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600350,1119,66,SV,4133,SS,,"Cuscatancingo, San Salvador Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600351,1120,66,SV,4133,SS,,"Mejicanos, San Salvador Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600352,1121,66,SV,4133,SS,,"Ayutuxtepeque, San Salvador Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600353,1122,66,SV,4133,SS,,"Aguilares, San Salvador Norte",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600354,1123,66,SV,4133,SS,,"Apopa, San Salvador Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600355,1124,66,SV,4133,SS,,"El Paisnal, San Salvador Norte",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600356,1125,66,SV,4133,SS,,"Guazapa, San Salvador Norte",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600357,1126,66,SV,4133,SS,,"Nejapa, San Salvador Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600358,1127,66,SV,4133,SS,,"Panchimalco, San Salvador Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600359,1128,66,SV,4133,SS,,"Rosario de Mora, San Salvador Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600360,1129,66,SV,4133,SS,,"San Martín, San Salvador Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600361,1130,66,SV,4133,SS,,"Santiago Texacuangos, San Salvador Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600362,1131,66,SV,4133,SS,,"Santo Tomás, San Salvador Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600363,1132,66,SV,4133,SS,,"Tonacatepeque, San Salvador Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600364,1201,66,SV,4132,CA,,"Sensuntepeque, Cabañas Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600365,1202,66,SV,4132,CA,,"Cinquera, Cabañas Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600366,1203,66,SV,4132,CA,,"Guacotecti, Cabañas Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600367,1204,66,SV,4132,CA,,"Ilobasco, Cabañas Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600368,1206,66,SV,4132,CA,,"Jutiapa, Cabañas Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600369,1207,66,SV,4132,CA,,"San Isidro, Cabañas Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600370,1208,66,SV,4132,CA,,"Tejutepeque, Cabañas Oeste",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600371,1209,66,SV,4132,CA,,"Dolores, Cabañas Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600372,1210,66,SV,4132,CA,,"Victoria, Cabañas Este",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600373,1301,66,SV,4131,CH,,"Chalatenango, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600374,1302,66,SV,4131,CH,,"Agua Caliente, Chalatenango Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600375,1303,66,SV,4131,CH,,"Arcatao, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600376,1304,66,SV,4131,CH,,"Azacualpa, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600377,1305,66,SV,4131,CH,,"San José Cancasque, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600378,1306,66,SV,4131,CH,,"Citalá, Chalatenango Norte",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600379,1307,66,SV,4131,CH,,"Comalapa, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600380,1308,66,SV,4131,CH,,"Concepción Quezaltepeque, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600381,1309,66,SV,4131,CH,,"Dulce Nombre de María, Chalatenango Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600382,1311,66,SV,4131,CH,,"El Carrizal, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600383,1312,66,SV,4131,CH,,"El Paraíso, Chalatenango Centro",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600384,1313,66,SV,4131,CH,,"La Laguna, Chalatenango Sur",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
600385,1314,66,SV,4131,CH,,"La Palma, Chalatenango Norte",full,,,correos-el-salvador-via-micryptosv,,2026-04-28T06:49:19,2026-04-28T06:49:19,1
